Timestamp,Heart Rate,Latitude,Longitude,Altitude,Speed(m/s),Sport Mode
2025-04-14 10:57:20,153,33.41273122002322,-111.94424937596143,353.4833835968748,6.144067887973432,0
2025-04-14 10:57:21,153,33.41278221318559,-111.9442429926998,353.4031348256394,5.921709598823553,0
2025-04-14 10:57:22,152,33.41283872415681,-111.94424852529343,353.29283158574253,6.0774702995602325,0
2025-04-14 10:57:23,151,33.412900809665615,-111.94425501121293,353.6916736597195,6.502968637928334,0
2025-04-14 10:57:24,150,33.41296295950457,-111.94425163821961,353.72224806807935,6.719980469101885,0
2025-04-14 10:57:25,150,33.41302470189185,-111.94424410415921,353.51218667719513,6.810501137202318,0
2025-04-14 10:57:26,149,33.41308657086071,-111.94424389230946,353.5744061227888,6.8189434497367225,0
2025-04-14 10:57:27,149,33.41315152517742,-111.94424815574966,353.2645881921053,7.026924367529672,0
2025-04-14 10:57:28,149,33.41321525570735,-111.94425176055869,353.4193029087037,7.067120873741976,0
2025-04-14 10:57:29,149,33.413280295908386,-111.94425289851024,353.4703369177878,7.132671393203541,0
2025-04-14 10:57:30,150,33.4133448948723,-111.94425701744001,353.4208848234266,7.143943161639324,0
2025-04-14 10:57:31,151,33.413410318900944,-111.94426342137525,353.46292422991246,7.192736746595344,0
2025-04-14 10:57:32,152,33.41347489982628,-111.94426473943135,353.25027528591454,7.173679924075771,0
2025-04-14 10:57:33,154,33.4135381378272,-111.94426626118776,353.2757907640189,7.08997888719295,0
2025-04-14 10:57:34,156,33.41360430345482,-111.94425946376681,353.3595748944208,7.217758073610779,0
2025-04-14 10:57:35,158,33.413668698424715,-111.94426444438518,353.51048105210066,7.19590960215811,0
2025-04-14 10:57:36,159,33.413734392357235,-111.94426686873354,353.563711929135,7.264926330851714,0
2025-04-14 10:57:37,160,33.41380075605272,-111.94427027053935,353.70321905240417,7.29789178944064,0
2025-04-14 10:57:38,161,33.41386609303251,-111.94427370589031,353.68828507326543,7.252560135870263,0
2025-04-14 10:57:39,163,33.41393089014832,-111.94427340237034,353.5127983475104,7.19328710929655,0
2025-04-14 10:57:40,164,33.41399654684372,-111.94427591728389,353.4506941251457,7.242096565015272,0
2025-04-14 10:57:41,165,33.41406200206096,-111.94427186298073,353.5252407165244,7.244563078216224,0
2025-04-14 10:57:42,165,33.414128726111876,-111.94426727719772,353.45955369155854,7.330915155498817,0
2025-04-14 10:57:43,165,33.414194538062425,-111.94426175573295,353.2322707688436,7.340225182548302,0
2025-04-14 10:57:44,165,33.41425944752926,-111.94424799424002,353.3625868828967,7.319932657061805,0
2025-04-14 10:57:45,165,33.41432458985521,-111.94424406608117,353.45425323490053,7.274106663739629,0
2025-04-14 10:57:46,165,33.414391239042644,-111.94424276835018,353.22510445676744,7.317117871263668,0
2025-04-14 10:57:47,166,33.41445326387862,-111.94424129755384,353.23967189341784,7.034486110501361,0
2025-04-14 10:57:48,168,33.414501679537324,-111.94423337105133,353.25344547163695,6.082254609385521,0
2025-04-14 10:57:49,170,33.414547545242726,-111.94423219043598,353.54543569870293,5.5012385349513115,0
2025-04-14 10:57:50,173,33.41458579939912,-111.94421938860201,353.20619159564376,4.816198814208164,0
2025-04-14 10:57:51,176,33.414622948153294,-111.94421482833178,353.1143378354609,4.688484944077986,0
2025-04-14 10:57:52,178,33.414617424237726,-111.94411376376306,353.0782084418461,4.8812547040232115,0
2025-04-14 10:57:53,178,33.414607218056936,-111.94405457380546,353.04609494190663,5.121639298613506,0
2025-04-14 10:57:54,178,33.414611602674,-111.94399538900967,353.30328538641334,5.3822832781847865,0
2025-04-14 10:57:55,177,33.41462546490781,-111.94393836450206,353.26676182821393,5.477534545817719,0
2025-04-14 10:57:56,176,33.41463880585143,-111.94388149583816,353.4190659588203,5.495851787400551,0
2025-04-14 10:57:57,175,33.41465408309351,-111.94382680595609,353.4267683206126,5.4528399995113475,0
2025-04-14 10:57:58,174,33.41466046706458,-111.94376907746782,353.5224007796496,5.435561599560488,0
2025-04-14 10:57:59,174,33.41466440940092,-111.94371131038892,353.86727186106145,5.392533555445596,0
2025-04-14 10:58:00,174,33.41467274831339,-111.94365417708367,354.13665966689587,5.409058583377912,0
2025-04-14 10:58:01,173,33.41468011519561,-111.94359682180723,353.7834460940212,5.433741648252713,0
2025-04-14 10:58:02,173,33.41467879604146,-111.9435354868245,354.21265602111816,5.584588642743013,0
2025-04-14 10:58:03,171,33.41468110519383,-111.9434802212537,354.1768820602447,5.38392697304483,0
2025-04-14 10:58:04,170,33.41468734946106,-111.94341713882862,353.71410441119224,5.6808884941587605,0
2025-04-14 10:58:05,169,33.41468475727021,-111.94335356674273,354.1562924794853,5.842141557269054,0
2025-04-14 10:58:06,169,33.41468250964232,-111.9432835819198,354.0026984605938,6.2477468740220585,0
2025-04-14 10:58:07,169,33.414680695372105,-111.94321139595486,353.9846701808274,6.527240967804368,0
2025-04-14 10:58:08,169,33.414684260998165,-111.94313868840754,353.61770780570805,6.670980810779304,0
2025-04-14 10:58:09,168,33.414687236074535,-111.9430643799416,353.8020022781566,6.830489708382311,0
2025-04-14 10:58:10,168,33.414687611875145,-111.9429872956584,353.6398936333135,7.033011660084703,0
2025-04-14 10:58:11,167,33.41468561379743,-111.94290718734703,353.58034717291594,7.264945257779685,0
2025-04-14 10:58:12,166,33.41468425462698,-111.94282860064963,353.30545829981565,7.31028270723768,0
2025-04-14 10:58:13,164,33.414698970573774,-111.94274658745545,354.41554751060903,7.557659571326649,0
2025-04-14 10:58:14,163,33.4146934994801,-111.94266873170999,353.8466097228229,7.385313227110986,0
2025-04-14 10:58:15,163,33.41469121330623,-111.94258904333658,353.5237743863836,7.397851546648518,0
2025-04-14 10:58:16,164,33.41469098317505,-111.94251153432074,353.6654246067628,7.3264241327512725,0
2025-04-14 10:58:17,165,33.41469001504828,-111.94243561923392,353.7268996872008,7.216938524923636,0
2025-04-14 10:58:18,166,33.41468903251741,-111.94236000785837,354.21912509948015,7.155356786393234,0
2025-04-14 10:58:19,167,33.41469280929851,-111.94228706895547,353.8721295474097,6.962697293472231,0
2025-04-14 10:58:20,167,33.41469391109047,-111.94221564543972,353.8608474759385,6.806449793149259,0
2025-04-14 10:58:21,166,33.41469365420811,-111.94213780777842,353.75781160220504,6.9858263225447095,0
2025-04-14 10:58:22,165,33.41468936590911,-111.94206454423697,353.10855017695576,6.887855907813669,0
2025-04-14 10:58:23,163,33.41468951575885,-111.94198652092979,353.2802941929549,6.991648860846113,0
2025-04-14 10:58:24,162,33.41469137063109,-111.9419137906402,352.95932861138135,6.867553110325744,0
2025-04-14 10:58:25,161,33.414692489807145,-111.94183802470448,352.80315464083105,6.969332471601748,0
2025-04-14 10:58:26,160,33.41469020404215,-111.94176535023529,352.4610548503697,6.854425636685034,0
2025-04-14 10:58:27,159,33.41468980535707,-111.94168611738885,352.83849653042853,7.0678747413132905,0
